# 时间戳(ms),丢包率(%)
11308400,0.062
11308500,0.062
11308600,0.062
11308700,0.062
11308800,0.062
11308900,0.062
11309000,0.062
11309100,0.062
11309200,0.062
11309300,0.062
11309400,0.062
11309500,0.062
11309600,0.062
11309700,0.062
11309800,0.062
11309900,0.062
11310000,0.062
11310100,0.062
11310200,0.062
11310300,0.062
11310400,0.062
11310500,0.062
11310600,0.062
11310700,0.062
11310800,0.062
11310900,0.062
11311000,0.062
11311100,0.062
11311200,0.062
11311300,0.062
11311400,0.062
11311500,0.062
11311600,0.062
11311700,0.062
11311800,0.062
11311900,0.062
11312000,0.062
11312100,0.062
11312200,0.062
11312300,0.062
11312400,0.062
11312500,0.062
11312600,0.062
11312700,0.062
11312800,0.062
11312900,0.062
11313000,0.062
11313100,0.062
11313200,0.062
11313300,0.062
11313400,0.062
11313500,0.062
11313600,0.062
11313700,0.062
11313800,0.062
11313900,0.062
11314000,0.062
11314100,0.062
11314200,0.062
11314300,0.062
11314400,0.062
11314500,0.062
11314600,0.062
11314700,0.062
11314800,0.062
11314900,0.062
11315000,0.062
11315100,0.062
11315200,0.062
11315300,0.062
11315400,0.062
11315500,0.062
11315600,0.062
11315700,0.062
11315800,0.062
11315900,0.062
11316000,0.062
11316100,0.062
11316200,0.062
11316300,0.062
11316400,0.062
11316500,0.062
11316600,0.062
11316700,0.062
11316800,0.062
11316900,0.062
11317000,0.062
11317100,0.062
11317200,0.062
11317300,0.062
11317400,0.062
11317500,0.062
11317600,0.062
11317700,0.062
11317800,0.062
11317900,0.062
11318000,0.062
11318100,0.062
11318200,0.062
11318300,0.062
11318400,0.062
11318500,0.062
11318600,0.062
11318700,0.062
11318800,0.062
11318900,0.062
11319000,0.062
11319100,0.062
11319200,0.062
11319300,0.062
11319400,0.062
11319500,0.062
11319600,0.062
11319700,0.062
11319800,0.000
11319900,0.000
11320000,0.000
11320100,0.000
11320200,0.000
11320300,0.000
11320400,0.000
11320500,0.000
11320600,0.000
11320700,0.000
11320800,0.000
11320900,0.000
11321000,0.000
11321100,0.000
11321200,0.000
11321300,0.000
11321400,0.000
11321500,0.000
11321600,0.000
11321700,0.000
11321800,0.000
11321900,0.000
11322000,0.000
11322100,0.000
11322200,0.000
11322300,0.000
11322400,0.000
11322500,0.000
11322600,0.000
11322700,0.000
11322800,0.000
11322900,0.000
11323000,0.000
11323100,0.000
11323200,0.000
11323300,0.000
11323400,0.000
11323500,0.000
11323600,0.000
11323700,0.000
11323800,0.000
11323900,0.000
11324000,0.000
11324100,0.000
11324200,0.000
11324300,0.000
11324400,0.000
11324500,0.000
11324600,0.000
11324700,0.000
11324800,0.000
11324900,0.000
11325000,0.000
11325100,0.000
11325200,0.000
11325300,0.000
11325400,0.000
11325500,0.000
11325600,0.000
11325700,0.000
11325800,0.000
11325900,0.000
11326000,0.000
11326100,0.000
11326200,0.000
11326300,0.000
11326400,0.000
11326500,0.000
11326600,0.000
11326700,0.000
11326800,0.000
11326900,0.000
11327000,0.000
11327100,0.000
11327200,0.000
11327300,0.000
11327400,0.000
11327500,0.000
11327600,0.000
11327700,0.000
11327800,0.000
11327900,0.000
11328000,0.000
11328100,0.000
11328200,0.000
11328300,0.000
11328400,0.000
11328500,0.000
11328600,0.000
11328700,0.000
11328800,0.000
11328900,0.000
11329000,0.000
11329100,0.000
11329200,0.000
11329300,0.000
11329400,0.000
11329500,0.000
11329600,0.000
11329700,0.000
11329800,0.000
11329900,0.000
11330000,0.000
11330100,0.000
11330200,0.000
11330300,0.000
11330400,0.000
11330500,0.000
11330600,0.000
11330700,0.000
11330800,0.000
11330900,0.000
11331000,0.000
11331100,0.000
11331200,0.000
11331300,0.000
11331400,0.000
11331500,0.000
11331600,0.000
11331700,0.000
11331800,0.000
11331900,0.000
11332000,0.000
11332100,0.000
11332200,0.000
11332300,0.000
11332400,0.000
11332500,0.000
11332600,0.000
11332700,0.000
11332800,0.000
11332900,0.000
11333000,0.000
11333100,0.000
11333200,0.000
11333300,0.000
11333400,0.000
11333500,0.000
11333600,0.000
11333700,0.000
11333800,0.000
11333900,0.000
11334000,0.000
11334100,0.000
11334200,0.000
11334300,0.000
11334400,0.000
11334500,0.000
11334600,0.000
11334700,0.000
11334800,0.000
11334900,0.000
11335000,0.000
11335100,0.000
11335200,0.000
11335300,0.000
11335400,0.000
11335500,0.000
11335600,0.000
11335700,0.000
11335800,0.000
11335900,0.000
11336000,0.000
11336100,0.000
11336200,0.000
11336300,0.000
11336400,0.000
11336500,0.000
11336600,0.000
11336700,0.000
11336800,0.000
11336900,0.000
11337000,0.000
11337100,0.000
11337200,0.000
11337300,0.000
11337400,0.000
11337500,0.000
11337600,0.000
11337700,0.000
11337800,0.000
11337900,0.000
11338000,0.000
11338100,0.000
11338200,0.000
11338300,0.000
11338400,0.000
11338500,0.000
11338600,0.000
11338700,0.000
11338800,0.000
11338900,0.000
11339000,0.000
11339100,0.000
11339200,0.000
11339300,0.000
11339400,0.000
11339500,0.000
11339600,0.000
11339700,0.000
11339800,0.000
11339900,0.000
11340000,0.000
11340100,0.000
11340200,0.000
11340300,0.000
11340400,0.000
11340500,0.000
11340600,0.000
11340700,0.000
11340800,0.000
11340900,0.000
11341000,0.000
11341100,0.000
11341200,0.000
11341300,0.000
11341400,0.000
11341500,0.000
11341600,0.000
11341700,0.000
11341800,0.000
11341900,0.000
11342000,0.000
11342100,0.000
11342200,0.000
11342300,0.000
11342400,0.000
11342500,0.000
11342600,0.000
11342700,0.000
11342800,0.000
11342900,0.000
11343000,0.000
11343100,0.000
11343200,0.000
11343300,0.000
11343400,0.000
11343500,0.000
11343600,0.000
11343700,0.000
11343800,0.000
11343900,0.000
11344000,0.000
11344100,0.000
11344200,0.000
11344300,0.000
11344400,0.000
11344500,0.000
11344600,0.000
11344700,0.000
11344800,0.000
11344900,0.000
11345000,0.000
11345100,0.000
11345200,0.000
11345300,0.000
11345400,0.000
11345500,0.000
11345600,0.000
11345700,0.000
11345800,0.000
11345900,0.000
11346000,0.000
11346100,0.000
11346200,0.000
11346300,0.000
11346400,0.000
11346500,0.000
11346600,0.000
11346700,0.000
11346800,0.000
11346900,0.000
11347000,0.000
11347100,0.000
11347200,0.000
11347300,0.000
11347400,0.000
11347500,0.000
11347600,0.000
11347700,0.000
11347800,0.000
11347900,0.000
11348000,0.000
11348100,0.000
11348200,0.000
11348300,0.000
11348400,0.000
11348500,0.000
11348600,0.000
11348700,0.000
11348800,0.000
11348900,0.000
11349000,0.000
11349100,0.000
11349200,0.000
11349300,0.000
11349400,0.000
11349500,0.000
11349600,0.000
11349700,0.000
11349800,0.000
11349900,0.000
11350000,0.000
11350100,0.000
11350200,0.000
11350300,0.000
11350400,0.000
11350500,0.000
11350600,0.000
11350700,0.000
11350800,0.000
11350900,0.000
11351000,0.000
11351100,0.000
11351200,0.000
11351300,0.000
11351400,0.000
11351500,0.000
11351600,0.000
11351700,0.000
11351800,0.000
11351900,0.000
11352000,0.000
11352100,0.000
11352200,0.000
11352300,0.000
11352400,0.000
11352500,0.000
11352600,0.000
11352700,0.000
11352800,0.000
11352900,0.000
11353000,0.000
11353100,0.000
11353200,0.000
11353300,0.000
11353400,0.000
11353500,0.000
11353600,0.000
11353700,0.000
11353800,0.000
11353900,0.000
11354000,0.000
11354100,0.000
11354200,0.000
11354300,0.000
11354400,0.000
11354500,0.000
11354600,0.000
11354700,0.000
11354800,0.000
11354900,0.000
11355000,0.000
11355100,0.000
11355200,0.000
11355300,0.000
11355400,0.000
11355500,0.000
11355600,0.000
11355700,0.000
11355800,0.000
11355900,0.000
11356000,0.000
11356100,0.000
11356200,0.000
11356300,0.000
11356400,0.000
11356500,0.000
11356600,0.000
11356700,0.000
11356800,0.000
11356900,0.000
11357000,0.000
11357100,0.000
11357200,0.000
11357300,0.000
11357400,0.000
11357500,0.000
11357600,0.000
11357700,0.000
11357800,0.000
11357900,0.000
11358000,0.000
11358100,0.000
11358200,0.000
11358300,0.000
11358400,0.000
11358500,0.000
11358600,0.000
11358700,0.000
11358800,0.000
11358900,0.000
11359000,0.000
11359100,0.000
11359200,0.000
11359300,0.000
11359400,0.000
11359500,0.000
11359600,0.000
11359700,0.000
11359800,0.000
11359900,0.000
11360000,0.000
11360100,0.000
11360200,0.000
11360300,0.000
11360400,0.000
11360500,0.000
11360600,0.000
11360700,0.000
11360800,0.000
11360900,0.000
11361000,0.000
11361100,0.000
11361200,0.000
11361300,0.000
11361400,0.000
11361500,0.000
11361600,0.000
11361700,0.000
11361800,0.000
11361900,0.000
11362000,0.000
11362100,0.000
11362200,0.000
11362300,0.000
11362400,0.000
11362500,0.000
11362600,0.000
11362700,0.000
11362800,0.000
11362900,0.000
11363000,0.000
11363100,0.000
11363200,0.000
11363300,0.000
11363400,0.000
11363500,0.000
11363600,0.000
11363700,0.000
11363800,0.000
11363900,0.000
11364000,0.000
11364100,0.000
11364200,0.000
11364300,0.000
11364400,0.000
11364500,0.000
11364600,0.000
11364700,0.000
11364800,0.000
11364900,0.000
11365000,0.000
11365100,0.000
11365200,0.000
11365300,0.000
11365400,0.000
11365500,0.000
11365600,0.000
11365700,0.000
11365800,0.000
11365900,0.000
11366000,0.000
11366100,0.000
11366200,0.000
11366300,0.000
11366400,0.000
11366500,0.000
11366600,0.000
11366700,0.000
11366800,0.000
11366900,0.000
11367000,0.000
11367100,0.000
11367200,0.000
11367300,0.000
11367400,0.000
11367500,0.000
11367600,0.000
11367700,0.000
11367800,0.000
11367900,0.000
11368000,0.000
11368100,0.000
11368200,0.000
11368300,0.000
11368400,0.000
11368500,0.000
11368600,0.000
11368700,0.000
11368800,0.000
11368900,0.000
11369000,0.000
11369100,0.000
11369200,0.000
11369300,0.000
11369400,0.000
11369500,0.000
11369600,0.000
11369700,0.000
11369800,0.000
11369900,0.000
11370000,0.000
11370100,0.000
11370200,0.000
11370300,0.000
11370400,0.000
11370500,0.000
11370600,0.000
11370700,0.000
11370800,0.000
11370900,0.000
11371000,0.000
11371100,0.000
11371200,0.000
11371300,0.000
11371400,0.000
11371500,0.000
11371600,0.000
11371700,0.000
11371800,0.000
11371900,0.000
11372000,0.000
11372100,0.000
11372200,0.000
11372300,0.000
11372400,0.000
11372500,0.000
11372600,0.000
11372700,0.000
11372800,0.000
11372900,0.000
11373000,0.000
11373100,0.000
11373200,0.000
11373300,0.000
11373400,0.000
11373500,0.000
11373600,0.000
11373700,0.000
11373800,0.000
11373900,0.000
11374000,0.000
11374100,0.000
11374200,0.000
11374300,0.000
11374400,0.000
11374500,0.000
11374600,0.000
11374700,0.000
11374800,0.000
11374900,0.000
11375000,0.000
11375100,0.000
11375200,0.000
11375300,0.000
11375400,0.000
11375500,0.000
11375600,0.000
11375700,0.000
11375800,0.000
11375900,0.000
11376000,0.000
11376100,0.000
11376200,0.000
11376300,0.000
11376400,0.000
11376500,0.000
11376600,0.000
11376700,0.000
11376800,0.000
11376900,0.000
11377000,0.000
11377100,0.000
11377200,0.000
11377300,0.000
11377400,0.000
11377500,0.000
11377600,0.000
11377700,0.000
11377800,0.000
11377900,0.000
11378000,0.000
11378100,0.000
11378200,0.000
11378300,0.000
11378400,0.000
11378500,0.000
11378600,0.000
11378700,0.000
11378800,0.000
11378900,0.000
11379000,0.000
11379100,0.000
11379200,0.000
11379300,0.000
11379400,0.000
11379500,0.000
11379600,0.000
11379700,0.000
11379800,0.000
11379900,0.000
11380000,0.000
11380100,0.000
11380200,0.000
11380300,0.000
11380400,0.000
11380500,0.000
11380600,0.000
11380700,0.000
11380800,0.000
11380900,0.000
11381000,0.000
11381100,0.000
11381200,0.000
11381300,0.000
11381400,0.000
11381500,0.000
11381600,0.000
11381700,0.000
11381800,0.000
11381900,0.000
11382000,0.000
11382100,0.000
11382200,0.000
11382300,0.000
11382400,0.000
11382500,0.000
11382600,0.000
11382700,0.000
11382800,0.000
11382900,0.000
11383000,0.000
11383100,0.000
11383200,0.000
11383300,0.000
11383400,0.000
11383500,0.000
11383600,0.000
11383700,0.000
11383800,0.000
11383900,0.000
11384000,0.000
11384100,0.000
11384200,0.000
11384300,0.000
11384400,0.000
11384500,0.000
11384600,0.000
11384700,0.000
11384800,0.000
11384900,0.000
11385000,0.000
11385100,0.000
11385200,0.000
11385300,0.000
11385400,0.000
11385500,0.000
11385600,0.000
11385700,0.000
11385800,0.000
11385900,0.000
11386000,0.000
11386100,0.000
11386200,0.000
11386300,0.000
11386400,0.000
11386500,0.000
11386600,0.000
11386700,0.000
11386800,0.000
11386900,0.000
11387000,0.000
11387100,0.000
11387200,0.000
11387300,0.000
11387400,0.000
11387500,0.000
11387600,0.000
11387700,0.000
11387800,0.000
11387900,0.000
11388000,0.000
11388100,0.000
11388200,0.000
11388300,0.000
11388400,0.000
11388500,0.000
11388600,0.000
11388700,0.000
11388800,0.000
11388900,0.000
11389000,0.000
11389100,0.000
11389200,0.000
11389300,0.000
11389400,0.000
11389500,0.000
11389600,0.000
11389700,0.000
11389800,0.000
11389900,0.000
11390000,0.000
11390100,0.000
11390200,0.000
11390300,0.000
11390400,0.000
11390500,0.000
11390600,0.000
11390700,0.000
11390800,0.000
11390900,0.000
11391000,0.000
11391100,0.000
11391200,0.000
11391300,0.000
11391400,0.000
11391500,0.000
11391600,0.000
11391700,0.000
11391800,0.000
11391900,0.000
11392000,0.000
11392100,0.000
11392200,0.000
11392300,0.000
11392400,0.000
11392500,0.000
11392600,0.000
11392700,0.000
11392800,0.000
11392900,0.000
11393000,0.000
11393100,0.000
11393200,0.000
11393300,0.000
11393400,0.000
11393500,0.000
11393600,0.000
11393700,0.000
11393800,0.000
11393900,0.000
11394000,0.000
11394100,0.000
11394200,0.000
11394300,0.000
11394400,0.000
11394500,0.000
11394600,0.000
11394700,0.000
11394800,0.000
11394900,0.000
11395000,0.000
11395100,0.000
11395200,0.000
11395300,0.000
11395400,0.000
11395500,0.000
11395600,0.000
11395700,0.000
11395800,0.000
11395900,0.000
11396000,0.000
11396100,0.000
11396200,0.000
11396300,0.000
11396400,0.000
11396500,0.000
11396600,0.000
11396700,0.000
11396800,0.000
11396900,0.000
11397000,0.000
11397100,0.000
11397200,0.000
11397300,0.000
11397400,0.000
11397500,0.000
11397600,0.000
11397700,0.000
11397800,0.000
11397900,0.000
11398000,0.000
11398100,0.000
11398200,0.000
11398300,0.000
11398400,0.000
11398500,0.000
11398600,0.000
11398700,0.000
11398800,0.000
11398900,0.000
11399000,0.000
11399100,0.000
11399200,0.000
11399300,0.000
11399400,0.000
11399500,0.000
11399600,0.000
11399700,0.000
11399800,0.000
11399900,0.000
11400000,0.000
11400100,0.000
11400200,0.000
11400300,0.000
11400400,0.000
11400500,0.000
11400600,0.000
11400700,0.000
11400800,0.000
11400900,0.000
11401000,0.000
11401100,0.000
11401200,0.000
11401300,0.000
11401400,0.000
11401500,0.000
11401600,0.000
11401700,0.000
11401800,0.000
11401900,0.000
11402000,0.000
11402100,0.000
11402200,0.000
11402300,0.000
11402400,0.000
11402500,0.000
11402600,0.000
11402700,0.000
11402800,0.000
11402900,0.000
11403000,0.000
11403100,0.000
11403200,0.000
11403300,0.000
11403400,0.000
11403500,0.000
11403600,0.000
11403700,0.000
11403800,0.000
11403900,0.000
11404000,0.000
11404100,0.000
11404200,0.000
11404300,0.000
11404400,0.000
11404500,0.000
11404600,0.000
11404700,0.000
11404800,0.000
11404900,0.000
11405000,0.000
11405100,0.000
11405200,0.000
11405300,0.000
11405400,0.000
11405500,0.000
11405600,0.000
11405700,0.000
11405800,0.000
11405900,0.000
11406000,0.000
11406100,0.000
11406200,0.000
11406300,0.000
11406400,0.000
11406500,0.000
11406600,0.000
11406700,0.000
11406800,0.000
11406900,0.000
11407000,0.000
11407100,0.000
11407200,0.000
11407300,0.000
11407400,0.000
11407500,0.000
11407600,0.000
11407700,0.000
11407800,0.000
11407900,0.000
11408000,0.000
11408100,0.000
11408200,0.000
11408300,0.000
11408400,0.000
11408500,0.000
11408600,0.000
11408700,0.000
11408800,0.000
11408900,0.000
11409000,0.000
11409100,0.000
11409200,0.000
11409300,0.000
11409400,0.000
11409500,0.000
11409600,0.000
11409700,0.000
11409800,0.000
11409900,0.000
11410000,0.000
11410100,0.000
11410200,0.000
11410300,0.000
11410400,0.000
11410500,0.000
11410600,0.000
11410700,0.000
11410800,0.000
11410900,0.000
11411000,0.000
11411100,0.000
11411200,0.000
11411300,0.000
11411400,0.000
11411500,0.000
11411600,0.000
11411700,0.000
11411800,0.000
11411900,0.000
11412000,0.000
11412100,0.000
11412200,0.000
11412300,0.000
11412400,0.000
11412500,0.000
11412600,0.000
11412700,0.000
11412800,0.000
11412900,0.000
11413000,0.000
11413100,0.000
11413200,0.000
11413300,0.000
11413400,0.000
11413500,0.000
11413600,0.000
11413700,0.000
11413800,0.000
11413900,0.000
11414000,0.000
11414100,0.000
11414200,0.000
11414300,0.000
11414400,0.000
11414500,0.000
11414600,0.000
11414700,0.000
11414800,0.000
11414900,0.000
11415000,0.000
11415100,0.000
11415200,0.000
11415300,0.000
11415400,0.000
11415500,0.000
11415600,0.000
11415700,0.000
11415800,0.000
11415900,0.000
11416000,0.000
11416100,0.000
11416200,0.000
11416300,0.000
11416400,0.000
11416500,0.000
11416600,0.000
11416700,0.000
11416800,0.000
11416900,0.000
11417000,0.000
11417100,0.000
11417200,0.000
11417300,0.000
11417400,0.000
11417500,0.000
11417600,0.000
11417700,0.000
11417800,0.000
11417900,0.000
11418000,0.000
11418100,0.000
11418200,0.000
11418300,0.000
11418400,0.000
11418500,0.000
11418600,0.000
11418700,0.000
11418800,0.000
11418900,0.000
11419000,0.000
11419100,0.000
11419200,0.000
11419300,0.000
11419400,0.000
11419500,0.000
11419600,0.000
11419700,0.000
11419800,0.000
11419900,0.000
11420000,0.000
11420100,0.000
11420200,0.000
11420300,0.000
11420400,0.000
11420500,0.000
11420600,0.000
11420700,0.000
11420800,0.000
11420900,0.000
11421000,0.000
11421100,0.000
11421200,0.000
11421300,0.000
11421400,0.000
11421500,0.000
11421600,0.000
11421700,0.000
11421800,0.000
11421900,0.000
11422000,0.015
11422100,0.015
11422200,0.015
11422300,0.015
11422400,0.015
11422500,0.015
11422600,0.015
11422700,0.015
11422800,0.015
11422900,0.015
11423000,0.015
11423100,0.015
11423200,0.015
11423300,0.015
11423400,0.015
11423500,0.015
11423600,0.015
11423700,0.015
11423800,0.015
11423900,0.015
11424000,0.015
11424100,0.015
11424200,0.015
11424300,0.015
11424400,0.015
11424500,0.015
11424600,0.015
11424700,0.015
11424800,0.015
11424900,0.015
11425000,0.015
11425100,0.015
11425200,0.015
11425300,0.015
11425400,0.015
11425500,0.015
11425600,0.015
11425700,0.015
11425800,0.015
11425900,0.015
11426000,0.015
11426100,0.015
11426200,0.015
11426300,0.015
11426400,0.015
11426500,0.015
11426600,0.015
11426700,0.015
11426800,0.015
11426900,0.015
11427000,0.015
11427100,0.015
11427200,0.015
11427300,0.015
11427400,0.015
11427500,0.015
11427600,0.015
11427700,0.015
11427800,0.015
11427900,0.015
11428000,0.015
11428100,0.015
11428200,0.015
11428300,0.015
11428400,0.015
11428500,0.015
11428600,0.015
11428700,0.015
11428800,0.015
11428900,0.015
11429000,0.015
11429100,0.015
11429200,0.015
11429300,0.015
11429400,0.015
11429500,0.015
11429600,0.015
11429700,0.015
11429800,0.015
11429900,0.015
11430000,0.015
11430100,0.015
11430200,0.015
11430300,0.015
11430400,0.015
11430500,0.015
11430600,0.015
11430700,0.015
11430800,0.015
11430900,0.015
11431000,0.015
11431100,0.015
11431200,0.015
11431300,0.015
11431400,0.015
11431500,0.015
11431600,0.015
11431700,0.015
11431800,0.015
11431900,0.015
11432000,0.015
11432100,0.015
11432200,0.015
11432300,0.015
11432400,0.015
11432500,0.015
11432600,0.015
11432700,0.015
11432800,0.015
11432900,0.015
11433000,0.015
11433100,0.015
11433200,0.015
11433300,0.015
11433400,0.015
11433500,0.015
11433600,0.015
11433700,0.015
11433800,0.015
11433900,0.015
11434000,0.015
11434100,0.015
11434200,0.015
11434300,0.015
11434400,0.015
11434500,0.015
11434600,0.015
11434700,0.015
11434800,0.015
11434900,0.015
11435000,0.015
11435100,0.015
11435200,0.015
11435300,0.015
11435400,0.015
11435500,0.015
11435600,0.000
11435700,0.000
11435800,0.000
11435900,0.000
11436000,0.000
11436100,0.000
11436200,0.000
11436300,0.000
11436400,0.000
11436500,0.000
11436600,0.000
11436700,0.000
11436800,0.000
11436900,0.000
11437000,0.000
11437100,0.000
11437200,0.000
11437300,0.000
11437400,0.000
11437500,0.000
11437600,0.000
11437700,0.000
11437800,0.000
11437900,0.000
11438000,0.000
11438100,0.000
11438200,0.000
11438300,0.000
11438400,0.000
11438500,0.000
11438600,0.000
11438700,0.000
11438800,0.000
11438900,0.000
11439000,0.000
11439100,0.000
11439200,0.000
11439300,0.000
11439400,0.000
11439500,0.000
11439600,0.000
11439700,0.000
11439800,0.000
11439900,0.000
11440000,0.000
11440100,0.000
11440200,0.000
11440300,0.000
11440400,0.000
11440500,0.000
11440600,0.000
11440700,0.000
11440800,0.000
11440900,0.000
11441000,0.000
11441100,0.000
11441200,0.000
11441300,0.000
11441400,0.000
11441500,0.000
11441600,0.000
11441700,0.000
11441800,0.000
11441900,0.000
11442000,0.000
11442100,0.000
11442200,0.000
11442300,0.000
11442400,0.000
11442500,0.000
11442600,0.000
11442700,0.000
11442800,0.000
11442900,0.000
11443000,0.000
11443100,0.000
11443200,0.000
11443300,0.000
11443400,0.000
11443500,0.000
11443600,0.000
11443700,0.000
11443800,0.000
11443900,0.000
11444000,0.000
11444100,0.000
11444200,0.000
11444300,0.000
11444400,0.000
11444500,0.000
11444600,0.000
11444700,0.000
11444800,0.000
11444900,0.000
11445000,0.000
11445100,0.000
11445200,0.000
11445300,0.000
11445400,0.000
11445500,0.000
11445600,0.000
11445700,0.000
11445800,0.000
11445900,0.000
11446000,0.000
11446100,0.000
11446200,0.000
11446300,0.000
11446400,0.000
11446500,0.000
11446600,0.000
11446700,0.000
11446800,0.000
11446900,0.000
11447000,0.000
11447100,0.000
11447200,0.000
11447300,0.000
11447400,0.000
11447500,0.000
11447600,0.000
11447700,0.000
11447800,0.000
11447900,0.000
11448000,0.000
11448100,0.000
11448200,0.000
11448300,0.000
11448400,0.000
11448500,0.000
11448600,0.000
11448700,0.000
11448800,0.000
11448900,0.000
11449000,0.000
11449100,0.000
11449200,0.000
11449300,0.000
11449400,0.000
11449500,0.000
11449600,0.000
11449700,0.000
11449800,0.000
11449900,0.000
11450000,0.000
11450100,0.000
11450200,0.000
11450300,0.000
11450400,0.000
11450500,0.000
11450600,0.000
11450700,0.000
11450800,0.000
11450900,0.000
11451000,0.000
11451100,0.000
11451200,0.000
11451300,0.000
11451400,0.000
11451500,0.000
11451600,0.000
11451700,0.000
11451800,0.000
11451900,0.000
11452000,0.000
11452100,0.000
11452200,0.000
11452300,0.000
11452400,0.000
11452500,0.000
11452600,0.000
11452700,0.000
11452800,0.000
11452900,0.000
11453000,0.000
11453100,0.000
11453200,0.000
11453300,0.000
11453400,0.000
11453500,0.000
11453600,0.000
11453700,0.000
11453800,0.000
11453900,0.000
11454000,0.000
11454100,0.000
11454200,0.000
11454300,0.000
11454400,0.000
11454500,0.000
11454600,0.000
11454700,0.000
11454800,0.000
11454900,0.000
11455000,0.000
11455100,0.000
11455200,0.000
11455300,0.000
11455400,0.000
11455500,0.000
11455600,0.000
11455700,0.000
11455800,0.000
11455900,0.000
11456000,0.000
11456100,0.000
11456200,0.000
11456300,0.000
11456400,0.000
11456500,0.000
11456600,0.000
11456700,0.000
11456800,0.000
11456900,0.000
11457000,0.000
11457100,0.000
11457200,0.000
11457300,0.000
11457400,0.000
11457500,0.000
11457600,0.000
11457700,0.000
11457800,0.000
11457900,0.000
11458000,0.000
11458100,0.000
11458200,0.000
11458300,0.000
11458400,0.000
11458500,0.000
11458600,0.000
11458700,0.000
11458800,0.000
11458900,0.000
11459000,0.000
11459100,0.000
11459200,0.000
11459300,0.000
11459400,0.000
11459500,0.000
11459600,0.000
11459700,0.000
11459800,0.000
11459900,0.000
11460000,0.000
11460100,0.000
11460200,0.000
11460300,0.000
11460400,0.000
11460500,0.000
11460600,0.000
11460700,0.000
11460800,0.000
11460900,0.000
11461000,0.000
11461100,0.000
11461200,0.000
11461300,0.000
11461400,0.000
11461500,0.000
11461600,0.000
11461700,0.000
11461800,0.000
11461900,0.000
11462000,0.000
11462100,0.000
11462200,0.000
11462300,0.000
11462400,0.000
11462500,0.000
11462600,0.000
11462700,0.000
11462800,0.000
11462900,0.000
11463000,0.000
11463100,0.000
11463200,0.000
11463300,0.000
11463400,0.000
11463500,0.000
11463600,0.000
11463700,0.000
11463800,0.000
11463900,0.000
11464000,0.000
11464100,0.000
11464200,0.000
11464300,0.000
11464400,0.000
11464500,0.000
11464600,0.000
11464700,0.000
11464800,0.000
11464900,0.000
11465000,0.000
11465100,0.000
11465200,0.000
11465300,0.000
11465400,0.000
11465500,0.000
11465600,0.000
11465700,0.000
11465800,0.000
11465900,0.000
11466000,0.000
11466100,0.000
11466200,0.000
11466300,0.000
11466400,0.000
11466500,0.000
11466600,0.000
11466700,0.000
11466800,0.000
11466900,0.000
11467000,0.000
11467100,0.000
11467200,0.000
11467300,0.000
11467400,0.000
11467500,0.000
11467600,0.000
11467700,0.000
11467800,0.000
11467900,0.000
11468000,0.000
11468100,0.000
11468200,0.000
11468300,0.000
11468400,0.000
11468500,0.000
11468600,0.000
11468700,0.000
11468800,0.000
11468900,0.000
11469000,0.000
11469100,0.000
11469200,0.000
11469300,0.000
11469400,0.000
11469500,0.000
11469600,0.000
11469700,0.000
11469800,0.000
11469900,0.000
11470000,0.000
11470100,0.000
11470200,0.000
11470300,0.000
11470400,0.000
11470500,0.000
11470600,0.000
11470700,0.000
11470800,0.000
11470900,0.000
11471000,0.000
11471100,0.000
11471200,0.000
11471300,0.000
11471400,0.000
11471500,0.000
11471600,0.000
11471700,0.000
11471800,0.000
11471900,0.000
11472000,0.000
11472100,0.000
11472200,0.000
11472300,0.000
11472400,0.000
11472500,0.000
11472600,0.000
11472700,0.000
11472800,0.000
11472900,0.000
11473000,0.000
11473100,0.000
11473200,0.000
11473300,0.000
11473400,0.000
11473500,0.000
11473600,0.000
11473700,0.000
11473800,0.000
11473900,0.000
11474000,0.000
11474100,0.000
11474200,0.000
11474300,0.000
11474400,0.000
11474500,0.000
11474600,0.000
11474700,0.000
11474800,0.000
11474900,0.000
11475000,0.000
11475100,0.000
11475200,0.000
11475300,0.000
11475400,0.000
11475500,0.000
11475600,0.000
11475700,0.000
11475800,0.000
11475900,0.000
11476000,0.000
11476100,0.000
11476200,0.000
11476300,0.000
11476400,0.000
11476500,0.000
11476600,0.000
11476700,0.000
11476800,0.000
11476900,0.000
11477000,0.000
11477100,0.000
11477200,0.000
11477300,0.000
11477400,0.000
11477500,0.000
11477600,0.000
11477700,0.000
11477800,0.000
11477900,0.000
11478000,0.000
11478100,0.000
11478200,0.000
11478300,0.000
11478400,0.000
11478500,0.000
11478600,0.000
11478700,0.000
11478800,0.000
11478900,0.000
11479000,0.000
11479100,0.000
11479200,0.000
11479300,0.000
11479400,0.000
11479500,0.000
11479600,0.000
11479700,0.000
11479800,0.000
11479900,0.000
11480000,0.000
11480100,0.000
11480200,0.000
11480300,0.000
11480400,0.000
11480500,0.000
11480600,0.000
11480700,0.000
11480800,0.000
11480900,0.000
11481000,0.000
11481100,0.000
11481200,0.000
11481300,0.000
11481400,0.000
11481500,0.000
11481600,0.000
11481700,0.000
11481800,0.000
11481900,0.000
11482000,0.000
11482100,0.000
11482200,0.000
11482300,0.000
11482400,0.000
11482500,0.000
11482600,0.000
11482700,0.000
11482800,0.000
11482900,0.000
11483000,0.000
